,Date,CNYKRW
1070,2015-07-31,188.38
1071,2015-07-30,188.21
1072,2015-07-29,186.68
1073,2015-07-28,187.57
1074,2015-07-27,187.63
1075,2015-07-24,188.13
1076,2015-07-23,186.78
1077,2015-07-22,185.6
1078,2015-07-21,185.79
1079,2015-07-20,185.9
1080,2015-07-17,184.44
1081,2015-07-16,184.68
1082,2015-07-15,184.15
1083,2015-07-14,183.77
1084,2015-07-13,182.12
1085,2015-07-10,181.85
1086,2015-07-09,182.35
1087,2015-07-08,182.81
1088,2015-07-07,182.12
1089,2015-07-06,181.27
1090,2015-07-03,181.05
1091,2015-07-02,181.56
1092,2015-07-01,180.62
1093,2015-06-30,179.84
1094,2015-06-29,180.75
1095,2015-06-26,180.31
1096,2015-06-25,178.99
1097,2015-06-24,178.73
1098,2015-06-23,178.11
1099,2015-06-22,177.35
1100,2015-06-19,178.55
1101,2015-06-18,177.8
1102,2015-06-17,180.07
1103,2015-06-16,180.15
1104,2015-06-15,179.83
1105,2015-06-12,179.86
1106,2015-06-11,179.02
1107,2015-06-10,178.71
1108,2015-06-09,180.33
1109,2015-06-08,180.77
1110,2015-06-05,179.32
1111,2015-06-04,178.97
1112,2015-06-03,178.55
1113,2015-06-02,179.52
1114,2015-06-01,179.39
1115,2015-05-29,178.78
1116,2015-05-28,178.25
1117,2015-05-27,178.02
1118,2015-05-26,178.3
1119,2015-05-22,175.99
1120,2015-05-21,176.15
1121,2015-05-20,176.68
1122,2015-05-19,175.57
1123,2015-05-18,175.11
1124,2015-05-15,175.07
1125,2015-05-14,176.01
1126,2015-05-13,176.91
1127,2015-05-12,176.56
1128,2015-05-11,175.74
1129,2015-05-08,175.42
1130,2015-05-07,176.01
1131,2015-05-06,174.3
1132,2015-05-04,173.98
1133,2015-04-30,173.13
1134,2015-04-29,172.19
1135,2015-04-28,172.56
1136,2015-04-27,172.52
1137,2015-04-24,174.26
1138,2015-04-23,174.86
1139,2015-04-22,174.19
1140,2015-04-21,174.63
1141,2015-04-20,174.13
1142,2015-04-17,174.64
1143,2015-04-16,175.7
1144,2015-04-15,176.59
1145,2015-04-14,176.08
1146,2015-04-13,177.01
1147,2015-04-10,175.93
1148,2015-04-09,175.52
1149,2015-04-08,175.86
1150,2015-04-07,176.03
1151,2015-04-06,175.07
1152,2015-04-03,176.21
1153,2015-04-02,176.28
1154,2015-04-01,178.0
1155,2015-03-31,178.83
1156,2015-03-30,178.14
1157,2015-03-27,178.0
1158,2015-03-26,177.86
1159,2015-03-25,177.37
1160,2015-03-24,177.34
1161,2015-03-23,179.58
1162,2015-03-20,181.14
1163,2015-03-19,180.24
1164,2015-03-18,180.96
1165,2015-03-17,180.17
1166,2015-03-16,180.21
1167,2015-03-13,179.98
1168,2015-03-12,178.95
1169,2015-03-11,179.45
1170,2015-03-10,179.12
1171,2015-03-09,176.72
1172,2015-03-06,175.11
1173,2015-03-05,175.28
1174,2015-03-04,175.24
1175,2015-03-03,174.69
1176,2015-03-02,175.09
1177,2015-02-27,174.85
1178,2015-02-26,174.72
1179,2015-02-25,175.15
1180,2015-02-24,177.15
1181,2015-02-23,176.82
1182,2015-02-17,175.87
1183,2015-02-16,175.74
1184,2015-02-13,176.23
1185,2015-02-12,177.2
1186,2015-02-11,176.17
1187,2015-02-10,174.92
1188,2015-02-09,175.24
1189,2015-02-06,174.52
1190,2015-02-05,174.39
1191,2015-02-04,173.69
1192,2015-02-03,175.23
1193,2015-02-02,175.64
1194,2015-01-30,175.02
1195,2015-01-29,174.71
1196,2015-01-28,173.21
1197,2015-01-27,172.53
1198,2015-01-26,172.92
1199,2015-01-23,173.6
1200,2015-01-22,174.49
1201,2015-01-21,174.3
1202,2015-01-20,174.72
1203,2015-01-19,173.23
1204,2015-01-16,173.39
1205,2015-01-15,174.35
1206,2015-01-14,174.53
1207,2015-01-13,174.63
1208,2015-01-12,174.92
1209,2015-01-09,175.69
1210,2015-01-08,176.3
1211,2015-01-07,176.98
1212,2015-01-06,176.76
1213,2015-01-05,178.33
1214,2015-01-02,177.36
1215,2014-12-31,175.05
1216,2014-12-30,176.12
1217,2014-12-29,176.12
1218,2014-12-26,176.92
1219,2014-12-24,177.1
1220,2014-12-23,176.9
1221,2014-12-22,176.38
1222,2014-12-19,176.71
1223,2014-12-18,176.72
1224,2014-12-17,176.72
1225,2014-12-16,175.17
1226,2014-12-15,177.46
1227,2014-12-12,178.08
1228,2014-12-11,177.73
1229,2014-12-10,178.62
1230,2014-12-09,179.04
1231,2014-12-08,181.38
1232,2014-12-05,181.2
1233,2014-12-04,181.17
1234,2014-12-03,180.94
1235,2014-12-02,180.6
1236,2014-12-01,180.33
1237,2014-11-28,179.88
1238,2014-11-27,178.52
1239,2014-11-26,180.2
1240,2014-11-25,180.66
1241,2014-11-24,181.1
1242,2014-11-21,181.72
1243,2014-11-20,181.95
1244,2014-11-19,180.71
1245,2014-11-18,179.67
1246,2014-11-17,178.82
1247,2014-11-14,179.49
1248,2014-11-13,178.71
1249,2014-11-12,178.54
1250,2014-11-11,178.77
1251,2014-11-10,177.27
1252,2014-11-07,178.16
1253,2014-11-06,177.49
1254,2014-11-05,177.67
1255,2014-11-04,176.02
1256,2014-11-03,175.29
1257,2014-10-31,174.5
1258,2014-10-30,172.76
1259,2014-10-29,171.37
1260,2014-10-28,171.52
1261,2014-10-27,171.92
1262,2014-10-24,172.68
1263,2014-10-23,172.43
1264,2014-10-22,171.7
1265,2014-10-21,172.09
1266,2014-10-20,172.69
1267,2014-10-17,173.56
1268,2014-10-16,173.03
1269,2014-10-15,173.45
1270,2014-10-14,173.52
1271,2014-10-13,174.0
1272,2014-10-10,174.78
1273,2014-10-08,174.8
1274,2014-10-07,173.62
1275,2014-10-06,173.52
1276,2014-10-02,172.07
1277,2014-10-01,172.27
1278,2014-09-30,171.04
1279,2014-09-29,171.21
1280,2014-09-26,170.08
1281,2014-09-25,169.7
1282,2014-09-24,169.06
1283,2014-09-23,169.17
1284,2014-09-22,169.7
1285,2014-09-19,169.98
1286,2014-09-18,168.95
1287,2014-09-17,168.22
1288,2014-09-16,168.14
1289,2014-09-15,168.7
1290,2014-09-12,168.52
1291,2014-09-11,168.9
1292,2014-09-05,166.8
1293,2014-09-04,165.79
1294,2014-09-03,165.74
1295,2014-09-02,165.62
1296,2014-09-01,164.65
1297,2014-08-29,164.87
1298,2014-08-28,164.98
1299,2014-08-27,164.95
1300,2014-08-26,165.25
1301,2014-08-25,165.72
1302,2014-08-22,165.37
1303,2014-08-21,166.17
1304,2014-08-20,166.19
1305,2014-08-19,165.66
1306,2014-08-18,165.65
1307,2014-08-14,166.03
1308,2014-08-13,167.01
1309,2014-08-12,166.84
1310,2014-08-11,167.51
1311,2014-08-08,168.25
1312,2014-08-07,168.16
1313,2014-08-06,167.47
1314,2014-08-05,166.76
1315,2014-08-04,167.22
1316,2014-08-01,168.02
1317,2014-07-31,166.9
1318,2014-07-30,165.82
1319,2014-07-29,165.7
1320,2014-07-28,165.78
1321,2014-07-25,165.87
1322,2014-07-24,166.11
1323,2014-07-23,165.25
1324,2014-07-22,165.18
1325,2014-07-21,165.56
1326,2014-07-18,166.01
1327,2014-07-17,165.53
1328,2014-07-16,165.78
1329,2014-07-15,165.3
1330,2014-07-14,164.05
1331,2014-07-11,164.15
1332,2014-07-10,163.53
1333,2014-07-09,163.27
1334,2014-07-08,163.07
1335,2014-07-07,163.26
1336,2014-07-04,162.71
1337,2014-07-03,162.25
1338,2014-07-02,162.25
1339,2014-07-01,162.92
1340,2014-06-30,162.91
1341,2014-06-27,163.13
1342,2014-06-26,163.16
1343,2014-06-25,163.63
1344,2014-06-24,163.39
1345,2014-06-23,163.79
1346,2014-06-20,164.12
1347,2014-06-19,163.48
1348,2014-06-18,164.11
1349,2014-06-17,164.04
1350,2014-06-16,164.2
1351,2014-06-13,164.13
1352,2014-06-12,163.51
1353,2014-06-11,163.3
1354,2014-06-10,163.54
1355,2014-06-09,162.97
1356,2014-06-05,163.31
1357,2014-06-03,163.74
1358,2014-06-02,163.79
1359,2014-05-30,163.31
1360,2014-05-29,162.87
1361,2014-05-28,163.07
1362,2014-05-27,163.83
1363,2014-05-26,164.14
1364,2014-05-23,164.44
1365,2014-05-22,164.3
1366,2014-05-21,164.53
1367,2014-05-20,164.31
1368,2014-05-19,163.77
1369,2014-05-16,164.39
1370,2014-05-15,164.66
1371,2014-05-14,164.67
1372,2014-05-13,163.86
1373,2014-05-12,164.28
1374,2014-05-09,164.7
1375,2014-05-08,163.99
1376,2014-05-07,164.13
1377,2014-05-02,164.55
1378,2014-04-30,164.76
1379,2014-04-29,164.67
1380,2014-04-28,165.43
1381,2014-04-25,166.27
1382,2014-04-24,166.4
1383,2014-04-23,166.59
1384,2014-04-22,166.5
1385,2014-04-21,166.8
1386,2014-04-18,166.84
1387,2014-04-17,166.99
1388,2014-04-16,166.85
1389,2014-04-15,167.27
1390,2014-04-14,167.22
1391,2014-04-11,166.78
1392,2014-04-10,167.19
1393,2014-04-09,167.86
1394,2014-04-08,169.02
1395,2014-04-07,169.76
1396,2014-04-04,169.63
1397,2014-04-03,170.3
1398,2014-04-02,170.57
1399,2014-04-01,170.48
1400,2014-03-31,170.92
1401,2014-03-28,172.23
1402,2014-03-27,172.76
1403,2014-03-26,173.51
1404,2014-03-25,174.26
1405,2014-03-24,174.07
1406,2014-03-21,173.94
1407,2014-03-20,173.34
1408,2014-03-19,172.73
1409,2014-03-18,173.27
1410,2014-03-17,173.03
1411,2014-03-14,174.03
1412,2014-03-13,174.12
1413,2014-03-12,174.37
1414,2014-03-11,173.78
1415,2014-03-10,174.01
1416,2014-03-07,173.9
1417,2014-03-06,174.43
1418,2014-03-05,174.77
1419,2014-03-04,174.79
1420,2014-03-03,174.07
1421,2014-02-28,173.58
1422,2014-02-27,174.14
1423,2014-02-26,174.15
1424,2014-02-25,175.07
1425,2014-02-24,175.95
1426,2014-02-21,175.97
1427,2014-02-20,176.67
1428,2014-02-19,175.31
1429,2014-02-18,175.72
1430,2014-02-17,174.92
1431,2014-02-14,174.81
1432,2014-02-13,175.48
1433,2014-02-12,175.1
1434,2014-02-11,176.01
1435,2014-02-10,176.97
1436,2014-02-07,177.38
1437,2014-02-06,177.94
1438,2014-02-05,177.86
1439,2014-02-04,178.44
1440,2014-02-03,179.18
1441,2014-01-29,177.03
1442,2014-01-28,178.18
1443,2014-01-27,178.96
1444,2014-01-24,178.51
1445,2014-01-23,177.65
1446,2014-01-22,176.35
1447,2014-01-21,176.35
1448,2014-01-20,175.8
1449,2014-01-17,175.38
1450,2014-01-16,175.62
1451,2014-01-15,175.72
1452,2014-01-14,175.24
1453,2014-01-13,174.66
1454,2014-01-10,175.29
1455,2014-01-09,175.56
1456,2014-01-08,176.16
1457,2014-01-07,176.53
1458,2014-01-06,176.15
1459,2014-01-03,174.36
1460,2014-01-02,173.61
1461,2013-12-31,172.68
1462,2013-12-30,173.73
1463,2013-12-27,173.73
1464,2013-12-26,174.42
1465,2013-12-24,174.38
1466,2013-12-23,174.76
1467,2013-12-20,174.76
1468,2013-12-19,174.33
1469,2013-12-18,173.36
1470,2013-12-17,173.27
1471,2013-12-16,173.36
1472,2013-12-13,173.43
1473,2013-12-12,172.93
1474,2013-12-11,173.12
1475,2013-12-10,173.0
1476,2013-12-09,173.06
1477,2013-12-06,173.86
1478,2013-12-05,173.93
1479,2013-12-04,174.15
1480,2013-12-03,174.14
1481,2013-12-02,173.47
1482,2013-11-29,173.74
1483,2013-11-28,173.99
1484,2013-11-27,174.4
1485,2013-11-26,173.98
1486,2013-11-25,174.23
1487,2013-11-22,174.14
1488,2013-11-21,174.22
1489,2013-11-20,173.56
1490,2013-11-19,173.09
1491,2013-11-18,173.5
1492,2013-11-15,174.57
1493,2013-11-14,175.21
1494,2013-11-13,176.05
1495,2013-11-12,176.07
1496,2013-11-11,176.01
1497,2013-11-08,174.77
1498,2013-11-07,174.14
1499,2013-11-06,174.06
1500,2013-11-05,174.04
1501,2013-11-04,174.28
1502,2013-11-01,174.09
1503,2013-10-31,173.87
1504,2013-10-30,174.0
1505,2013-10-29,174.27
1506,2013-10-28,174.31
1507,2013-10-25,174.61
1508,2013-10-24,174.62
1509,2013-10-23,173.79
1510,2013-10-22,174.01
1511,2013-10-21,174.24
1512,2013-10-18,174.3
1513,2013-10-17,174.34
1514,2013-10-16,174.95
1515,2013-10-15,174.39
1516,2013-10-14,175.52
1517,2013-10-11,175.17
1518,2013-10-10,175.09
1519,2013-10-08,175.53
1520,2013-10-07,175.2
1521,2013-10-04,174.96
1522,2013-10-02,175.53
1523,2013-10-01,175.37
1524,2013-09-30,175.3
1525,2013-09-27,175.61
1526,2013-09-26,175.96
1527,2013-09-25,175.77
1528,2013-09-24,175.52
1529,2013-09-23,175.68
1530,2013-09-17,177.03
1531,2013-09-16,176.7
1532,2013-09-13,177.59
1533,2013-09-12,177.25
1534,2013-09-11,177.37
1535,2013-09-10,177.23
1536,2013-09-09,177.15
1537,2013-09-06,178.5
1538,2013-09-05,179.49
1539,2013-09-04,178.84
1540,2013-09-03,179.48
1541,2013-09-02,179.6
1542,2013-08-30,181.2
1543,2013-08-29,181.58
1544,2013-08-28,182.31
1545,2013-08-27,182.34
1546,2013-08-26,181.75
1547,2013-08-23,181.89
1548,2013-08-22,182.9
1549,2013-08-21,182.67
1550,2013-08-20,182.65
1551,2013-08-19,182.22
1552,2013-08-16,182.06
1553,2013-08-14,182.78
1554,2013-08-13,182.23
1555,2013-08-12,182.04
1556,2013-08-09,181.56
1557,2013-08-08,181.74
1558,2013-08-07,182.58
1559,2013-08-06,182.22
1560,2013-08-05,181.97
1561,2013-08-02,183.18
1562,2013-08-01,183.27
1563,2013-07-31,182.94
1564,2013-07-30,181.6
1565,2013-07-29,181.27
1566,2013-07-26,181.27
1567,2013-07-25,181.88
1568,2013-07-24,181.44
1569,2013-07-23,182.02
1570,2013-07-22,182.27
1571,2013-07-19,182.62
1572,2013-07-18,183.16
1573,2013-07-17,182.71
1574,2013-07-16,182.38
1575,2013-07-15,183.08
1576,2013-07-12,183.35
1577,2013-07-11,183.47
1578,2013-07-10,185.12
1579,2013-07-09,185.85
1580,2013-07-08,187.65
1581,2013-07-05,186.26
1582,2013-07-04,186.07
1583,2013-07-03,186.32
1584,2013-07-02,184.99
1585,2013-07-01,185.24
1586,2013-06-28,185.66
1587,2013-06-27,186.44
1588,2013-06-26,187.63
1589,2013-06-25,187.38
1590,2013-06-24,189.52
1591,2013-06-21,188.2
1592,2013-06-20,188.43
1593,2013-06-19,184.35
1594,2013-06-18,184.43
1595,2013-06-17,183.73
1596,2013-06-14,183.75
1597,2013-06-13,184.49
1598,2013-06-12,184.23
1599,2013-06-11,184.8
1600,2013-06-10,184.23
1601,2013-06-07,182.37
1602,2013-06-05,182.29
1603,2013-06-04,183.24
1604,2013-06-03,184.2
1605,2013-05-31,184.39
1606,2013-05-30,184.06
1607,2013-05-29,184.88
1608,2013-05-28,184.12
1609,2013-05-27,183.0
1610,2013-05-24,183.48
1611,2013-05-23,183.72
1612,2013-05-22,181.71
1613,2013-05-21,181.57
1614,2013-05-20,181.59
1615,2013-05-16,181.75
1616,2013-05-15,181.58
1617,2013-05-14,180.37
1618,2013-05-13,180.97
1619,2013-05-10,180.44
1620,2013-05-09,177.72
1621,2013-05-08,176.52
1622,2013-05-07,177.04
1623,2013-05-06,177.86
1624,2013-05-03,177.96
1625,2013-05-02,179.0
1626,2013-04-30,179.16
1627,2013-04-29,179.56
1628,2013-04-26,180.16
1629,2013-04-25,179.96
1630,2013-04-24,180.81
1631,2013-04-23,181.58
1632,2013-04-22,181.45
1633,2013-04-19,180.95
1634,2013-04-18,181.53
1635,2013-04-17,180.97
1636,2013-04-16,180.55
1637,2013-04-15,180.75
1638,2013-04-12,182.54
1639,2013-04-11,182.03
1640,2013-04-10,182.19
1641,2013-04-09,183.77
1642,2013-04-08,184.69
1643,2013-04-05,182.46
1644,2013-04-04,181.91
1645,2013-04-03,180.2
1646,2013-04-02,180.43
1647,2013-04-01,179.28
1648,2013-03-29,178.89
1649,2013-03-28,178.95
1650,2013-03-27,178.96
1651,2013-03-26,178.4
1652,2013-03-25,178.74
1653,2013-03-22,179.91
1654,2013-03-21,179.74
1655,2013-03-20,179.47
1656,2013-03-19,178.82
1657,2013-03-18,179.05
1658,2013-03-15,178.95
1659,2013-03-14,178.07
1660,2013-03-13,176.88
1661,2013-03-12,176.3
1662,2013-03-11,176.26
1663,2013-03-08,175.3
1664,2013-03-07,174.57
1665,2013-03-06,174.21
1666,2013-03-05,174.46
1667,2013-03-04,175.33
1668,2013-02-28,174.07
1669,2013-02-27,174.48
1670,2013-02-26,174.86
1671,2013-02-25,174.15
1672,2013-02-22,173.8
1673,2013-02-21,173.95
1674,2013-02-20,172.86
1675,2013-02-19,173.08
1676,2013-02-18,173.54
1677,2013-02-15,173.12
1678,2013-02-14,173.53
1679,2013-02-13,174.33
1680,2013-02-12,175.21
1681,2013-02-08,175.35
1682,2013-02-07,174.93
1683,2013-02-06,174.56
1684,2013-02-05,174.29
1685,2013-02-04,174.32
1686,2013-02-01,175.83
1687,2013-01-31,174.79
1688,2013-01-30,174.27
1689,2013-01-29,174.31
1690,2013-01-28,175.39
1691,2013-01-25,172.8
1692,2013-01-24,171.68
1693,2013-01-23,171.39
1694,2013-01-22,170.65
1695,2013-01-21,170.93
1696,2013-01-18,170.05
1697,2013-01-17,170.03
1698,2013-01-16,170.45
1699,2013-01-15,170.03
1700,2013-01-14,169.93
1701,2013-01-11,169.91
1702,2013-01-10,170.14
1703,2013-01-09,170.47
1704,2013-01-08,170.79
1705,2013-01-07,170.76
1706,2013-01-04,170.78
1707,2013-01-03,170.3
1708,2013-01-02,170.38
1709,2012-12-31,170.65
1710,2012-12-28,171.14
1711,2012-12-27,171.76
1712,2012-12-26,172.12
1713,2012-12-24,172.21
1714,2012-12-21,172.51
1715,2012-12-20,172.27
1716,2012-12-18,172.29
1717,2012-12-17,171.88
1718,2012-12-14,172.07
1719,2012-12-13,172.24
1720,2012-12-12,171.7
1721,2012-12-11,172.25
1722,2012-12-10,173.05
1723,2012-12-07,173.72
1724,2012-12-06,174.05
1725,2012-12-05,173.56
1726,2012-12-04,174.04
1727,2012-12-03,173.88
1728,2012-11-30,173.86
1729,2012-11-29,173.91
1730,2012-11-28,174.47
1731,2012-11-27,174.21
1732,2012-11-26,174.28
1733,2012-11-23,174.3
1734,2012-11-22,174.18
1735,2012-11-21,173.66
1736,2012-11-20,173.84
1737,2012-11-19,174.35
1738,2012-11-16,175.03
1739,2012-11-15,174.39
1740,2012-11-14,174.27
1741,2012-11-13,175.14
1742,2012-11-12,174.9
1743,2012-11-09,174.14
1744,2012-11-08,174.5
1745,2012-11-07,173.7
1746,2012-11-06,174.69
1747,2012-11-05,174.92
1748,2012-11-02,174.89
1749,2012-11-01,175.08
1750,2012-10-31,174.76
1751,2012-10-30,174.57
1752,2012-10-29,175.45
1753,2012-10-26,175.71
1754,2012-10-25,175.41
1755,2012-10-24,176.62
1756,2012-10-23,176.51
1757,2012-10-22,176.53
1758,2012-10-19,176.37
1759,2012-10-18,176.47
1760,2012-10-17,176.54
1761,2012-10-16,176.58
1762,2012-10-15,177.02
1763,2012-10-12,177.21
1764,2012-10-11,177.2
1765,2012-10-10,177.3
1766,2012-10-09,176.84
1767,2012-10-08,176.9
1768,2012-10-05,176.7
1769,2012-10-04,177.18
1770,2012-10-02,177.18
1771,2012-09-28,176.94
1772,2012-09-27,177.17
1773,2012-09-26,177.72
1774,2012-09-25,177.47
1775,2012-09-24,177.68
1776,2012-09-21,177.15
1777,2012-09-20,178.0
1778,2012-09-19,176.8
1779,2012-09-18,176.95
1780,2012-09-17,176.97
1781,2012-09-14,176.88
1782,2012-09-13,178.37
1783,2012-09-12,178.05
1784,2012-09-11,177.69
1785,2012-09-10,178.21
1786,2012-09-07,178.14
1787,2012-09-06,178.59
1788,2012-09-05,179.13
1789,2012-09-04,178.51
1790,2012-09-03,178.47
1791,2012-08-31,178.63
1792,2012-08-30,178.55
1793,2012-08-29,178.61
1794,2012-08-28,178.73
1795,2012-08-27,178.61
1796,2012-08-24,178.63
1797,2012-08-23,177.99
1798,2012-08-22,178.61
1799,2012-08-21,177.7
1800,2012-08-20,178.43
1801,2012-08-17,178.51
1802,2012-08-16,177.98
1803,2012-08-14,177.47
1804,2012-08-13,177.66
1805,2012-08-10,177.66
1806,2012-08-09,177.32
1807,2012-08-08,177.17
1808,2012-08-07,176.93
1809,2012-08-06,177.27
1810,2012-08-03,177.83
1811,2012-08-02,177.62
1812,2012-08-01,176.94
1813,2012-07-31,177.38
1814,2012-07-30,178.27
1815,2012-07-27,178.71
1816,2012-07-26,179.72
1817,2012-07-25,179.77
1818,2012-07-24,179.61
1819,2012-07-23,179.66
1820,2012-07-20,178.96
1821,2012-07-19,178.8
1822,2012-07-18,179.27
1823,2012-07-17,179.15
1824,2012-07-16,179.89
1825,2012-07-13,180.35
1826,2012-07-12,180.81
1827,2012-07-11,179.24
1828,2012-07-10,179.38
1829,2012-07-09,179.41
1830,2012-07-06,178.9
1831,2012-07-05,178.67
1832,2012-07-04,179.03
1833,2012-07-03,178.81
1834,2012-07-02,180.09
1835,2012-06-29,180.34
1836,2012-06-28,181.7
1837,2012-06-27,181.84
1838,2012-06-26,182.06
1839,2012-06-25,182.35
1840,2012-06-22,182.09
1841,2012-06-21,181.0
1842,2012-06-20,180.98
1843,2012-06-19,181.68
1844,2012-06-18,182.52
1845,2012-06-15,182.78
1846,2012-06-14,183.07
1847,2012-06-13,183.03
1848,2012-06-12,183.47
1849,2012-06-11,183.04
1850,2012-06-08,184.39
1851,2012-06-07,183.85
1852,2012-06-05,185.45
1853,2012-06-04,185.57
1854,2012-06-01,185.12
1855,2012-05-31,184.77
1856,2012-05-30,185.39
1857,2012-05-29,185.1
1858,2012-05-25,185.94
1859,2012-05-24,186.71
1860,2012-05-23,185.37
1861,2012-05-22,184.02
1862,2012-05-21,184.5
1863,2012-05-18,184.86
1864,2012-05-17,184.03
1865,2012-05-16,184.67
1866,2012-05-15,182.52
1867,2012-05-14,182.33
1868,2012-05-11,181.65
1869,2012-05-10,180.9
1870,2012-05-09,180.73
1871,2012-05-08,180.09
1872,2012-05-07,180.33
1873,2012-05-04,179.53
1874,2012-05-03,179.06
1875,2012-05-02,178.93
1876,2012-04-30,178.85
1877,2012-04-27,179.71
1878,2012-04-26,179.99
1879,2012-04-25,180.66
1880,2012-04-24,180.7
1881,2012-04-23,180.78
1882,2012-04-20,180.7
1883,2012-04-19,180.47
1884,2012-04-18,180.5
1885,2012-04-17,180.62
1886,2012-04-16,180.07
1887,2012-04-13,180.11
1888,2012-04-12,180.72
1889,2012-04-10,180.84
1890,2012-04-09,180.51
1891,2012-04-06,179.46
1892,2012-04-05,178.94
1893,2012-04-04,179.34
1894,2012-04-03,178.22
1895,2012-04-02,178.79
1896,2012-03-30,179.67
1897,2012-03-29,180.11
1898,2012-03-28,179.97
1899,2012-03-27,179.66
1900,2012-03-26,180.68
1901,2012-03-23,179.88
1902,2012-03-22,179.54
1903,2012-03-21,178.2
1904,2012-03-20,178.29
1905,2012-03-19,177.73
1906,2012-03-16,178.26
1907,2012-03-15,177.98
1908,2012-03-14,177.93
1909,2012-03-13,177.51
1910,2012-03-12,177.74
1911,2012-03-09,177.4
1912,2012-03-08,177.11
1913,2012-03-07,178.19
1914,2012-03-06,178.04
1915,2012-03-05,177.42
1916,2012-03-02,177.3
1917,2012-02-29,177.32
1918,2012-02-28,178.51
1919,2012-02-27,179.35
1920,2012-02-24,179.04
1921,2012-02-23,179.02
1922,2012-02-22,178.83
1923,2012-02-21,178.35
1924,2012-02-20,178.38
1925,2012-02-17,178.84
1926,2012-02-16,179.84
1927,2012-02-15,178.11
1928,2012-02-14,178.48
1929,2012-02-13,177.63
1930,2012-02-10,178.52
1931,2012-02-09,177.27
1932,2012-02-08,177.23
1933,2012-02-07,177.25
1934,2012-02-06,177.86
1935,2012-02-03,177.4
1936,2012-02-02,177.46
1937,2012-02-01,178.57
1938,2012-01-31,177.87
1939,2012-01-30,178.11
1940,2012-01-27,177.46
1941,2012-01-26,177.3
1942,2012-01-25,177.85
1943,2012-01-20,179.35
1944,2012-01-19,179.91
1945,2012-01-18,181.03
1946,2012-01-17,181.01
1947,2012-01-16,182.59
1948,2012-01-13,182.1
1949,2012-01-12,183.29
1950,2012-01-11,183.2
1951,2012-01-10,183.38
1952,2012-01-09,183.66
1953,2012-01-06,184.06
1954,2012-01-05,183.19
1955,2012-01-04,182.32
1956,2012-01-03,182.87
1957,2012-01-02,183.51
1958,2011-12-30,184.09
1959,2011-12-29,182.52
1960,2011-12-28,182.82
1961,2011-12-27,182.91
1962,2011-12-26,182.75
1963,2011-12-23,181.4
1964,2011-12-22,181.58
1965,2011-12-21,181.05
1966,2011-12-20,183.02
1967,2011-12-19,184.29
1968,2011-12-16,182.33
1969,2011-12-15,181.84
1970,2011-12-14,181.63
1971,2011-12-13,181.04
1972,2011-12-12,180.37
1973,2011-12-09,180.19
1974,2011-12-08,177.73
1975,2011-12-07,176.93
1976,2011-12-06,177.56
1977,2011-12-05,177.12
1978,2011-12-02,177.27
1979,2011-12-01,177.25
1980,2011-11-30,179.64
1981,2011-11-29,179.74
1982,2011-11-28,180.69
1983,2011-11-25,182.56
1984,2011-11-24,181.34
1985,2011-11-23,181.02
1986,2011-11-22,179.68
1987,2011-11-21,179.53
1988,2011-11-18,179.05
1989,2011-11-17,178.4
1990,2011-11-16,178.26
1991,2011-11-15,177.51
1992,2011-11-14,176.92
1993,2011-11-11,177.56
1994,2011-11-10,178.43
1995,2011-11-09,176.11
1996,2011-11-08,176.33
1997,2011-11-07,176.75
1998,2011-11-04,175.71
1999,2011-11-03,178.09
2000,2011-11-02,175.95
2001,2011-11-01,176.44
2002,2011-10-31,174.54
2003,2011-10-28,173.76
2004,2011-10-27,174.95
2005,2011-10-26,178.27
2006,2011-10-25,177.21
2007,2011-10-24,178.41
2008,2011-10-21,180.17
2009,2011-10-20,178.91
2010,2011-10-19,177.84
2011,2011-10-18,180.31
2012,2011-10-17,178.81
2013,2011-10-14,181.23
2014,2011-10-13,181.58
2015,2011-10-12,182.6
2016,2011-10-11,183.62
2017,2011-10-10,183.84
2018,2011-10-07,185.1
2019,2011-10-06,185.88
2020,2011-10-05,187.14
2021,2011-10-04,187.14
2022,2011-09-30,184.7
2023,2011-09-29,183.3
2024,2011-09-28,182.93
2025,2011-09-27,184.08
2026,2011-09-26,186.64
2027,2011-09-23,183.4
2028,2011-09-22,186.7
2029,2011-09-21,181.01
2030,2011-09-20,179.37
2031,2011-09-19,177.76
2032,2011-09-16,173.67
2033,2011-09-15,174.01
2034,2011-09-14,173.43
2035,2011-09-09,168.83
2036,2011-09-08,168.11
2037,2011-09-07,167.47
2038,2011-09-06,167.84
2039,2011-09-05,167.44
2040,2011-09-02,166.42
2041,2011-09-01,166.54
2042,2011-08-31,167.12
2043,2011-08-30,168.31
2044,2011-08-29,168.31
2045,2011-08-26,169.43
2046,2011-08-25,169.85
2047,2011-08-24,169.36
2048,2011-08-23,168.31
2049,2011-08-22,169.17
2050,2011-08-19,169.68
2051,2011-08-18,168.23
2052,2011-08-17,167.84
2053,2011-08-16,167.85
2054,2011-08-12,169.16
2055,2011-08-11,169.07
2056,2011-08-10,168.65
2057,2011-08-09,168.51
2058,2011-08-08,167.86
2059,2011-08-05,165.99
2060,2011-08-04,164.87
2061,2011-08-03,164.33
2062,2011-08-02,163.54
2063,2011-08-01,163.02
2064,2011-07-29,163.75
2065,2011-07-28,163.14
2066,2011-07-27,163.08
2067,2011-07-26,163.2
2068,2011-07-25,163.67
