,Date,USDKRW
999,2015-11-13,1166.0
1000,2015-11-12,1159.5
1001,2015-11-11,1156.0
1002,2015-11-10,1158.5
1003,2015-11-09,1159.0
1004,2015-11-06,1142.0
1005,2015-11-05,1138.5
1006,2015-11-04,1133.5
1007,2015-11-03,1133.5
1008,2015-11-02,1140.5
1009,2015-10-30,1138.5
1010,2015-10-29,1144.5
1011,2015-10-28,1131.5
1012,2015-10-27,1133.5
1013,2015-10-26,1132.5
1014,2015-10-23,1128.0
1015,2015-10-22,1138.0
1016,2015-10-21,1137.0
1017,2015-10-20,1132.0
1018,2015-10-19,1123.5
1019,2015-10-16,1133.0
1020,2015-10-15,1127.0
1021,2015-10-14,1145.0
1022,2015-10-13,1149.5
1023,2015-10-12,1144.0
1024,2015-10-08,1161.5
1025,2015-10-07,1157.0
1026,2015-10-06,1167.0
1027,2015-10-05,1168.0
1028,2015-10-02,1183.0
1029,2015-10-01,1177.0
1030,2015-09-30,1181.5
1031,2015-09-25,1194.0
1032,2015-09-24,1194.0
1033,2015-09-23,1189.5
1034,2015-09-22,1182.5
1035,2015-09-21,1176.5
1036,2015-09-18,1162.0
1037,2015-09-17,1167.5
1038,2015-09-16,1174.5
1039,2015-09-15,1181.5
1040,2015-09-14,1182.5
1041,2015-09-11,1186.0
1042,2015-09-10,1186.5
1043,2015-09-09,1193.5
1044,2015-09-08,1197.5
1045,2015-09-07,1204.3
1046,2015-09-04,1191.3
1047,2015-09-03,1190.3
1048,2015-09-02,1184.0
1049,2015-09-01,1176.0
1050,2015-08-31,1182.5
1051,2015-08-28,1177.0
1052,2015-08-27,1180.0
1053,2015-08-26,1187.1
1054,2015-08-25,1183.0
1055,2015-08-24,1201.8
1056,2015-08-21,1194.0
1057,2015-08-20,1190.0
1058,2015-08-19,1182.5
1059,2015-08-18,1182.0
1060,2015-08-17,1183.0
1061,2015-08-13,1174.6
1062,2015-08-12,1182.6
1063,2015-08-11,1176.5
1064,2015-08-10,1163.7
1065,2015-08-07,1166.7
1066,2015-08-06,1168.1
1067,2015-08-05,1171.0
1068,2015-08-04,1164.0
1069,2015-08-03,1167.5
1070,2015-07-31,1172.2
1071,2015-07-30,1170.4
1072,2015-07-29,1160.5
1073,2015-07-28,1166.5
1074,2015-07-27,1167.8
1075,2015-07-24,1170.4
1076,2015-07-23,1161.0
1077,2015-07-22,1152.8
1078,2015-07-21,1154.4
1079,2015-07-20,1155.0
1080,2015-07-17,1146.2
1081,2015-07-16,1147.7
1082,2015-07-15,1144.5
1083,2015-07-14,1142.1
1084,2015-07-13,1131.8
1085,2015-07-10,1130.1
1086,2015-07-09,1133.2
1087,2015-07-08,1136.7
1088,2015-07-07,1133.5
1089,2015-07-06,1126.0
1090,2015-07-03,1123.5
1091,2015-07-02,1126.5
1092,2015-07-01,1120.5
1093,2015-06-30,1116.3
1094,2015-06-29,1122.9
1095,2015-06-26,1119.5
1096,2015-06-25,1111.3
1097,2015-06-24,1108.3
1098,2015-06-23,1105.0
1099,2015-06-22,1100.3
1100,2015-06-19,1108.0
1101,2015-06-18,1103.3
1102,2015-06-17,1118.3
1103,2015-06-16,1118.9
1104,2015-06-15,1117.3
1105,2015-06-12,1117.3
1106,2015-06-11,1111.6
1107,2015-06-10,1110.0
1108,2015-06-09,1119.9
1109,2015-06-08,1122.6
1110,2015-06-05,1112.8
1111,2015-06-04,1110.3
1112,2015-06-03,1107.2
1113,2015-06-02,1113.4
1114,2015-06-01,1112.5
1115,2015-05-29,1109.2
1116,2015-05-28,1105.5
1117,2015-05-27,1104.8
1118,2015-05-26,1106.3
1119,2015-05-22,1090.6
1120,2015-05-21,1092.1
1121,2015-05-20,1096.5
1122,2015-05-19,1089.5
1123,2015-05-18,1086.5
1124,2015-05-15,1086.6
1125,2015-05-14,1091.3
1126,2015-05-13,1097.8
1127,2015-05-12,1096.6
1128,2015-05-11,1092.0
1129,2015-05-08,1089.7
1130,2015-05-07,1092.7
1131,2015-05-06,1081.2
1132,2015-05-04,1080.9
1133,2015-04-30,1074.3
1134,2015-04-29,1068.1
1135,2015-04-28,1071.6
1136,2015-04-27,1073.7
1137,2015-04-24,1079.2
1138,2015-04-23,1083.1
1139,2015-04-22,1078.7
1140,2015-04-21,1082.5
1141,2015-04-20,1079.7
1142,2015-04-17,1080.9
1143,2015-04-16,1088.7
1144,2015-04-15,1096.6
1145,2015-04-14,1095.5
1146,2015-04-13,1102.5
1147,2015-04-10,1093.8
1148,2015-04-09,1091.0
1149,2015-04-08,1091.5
1150,2015-04-07,1091.5
1151,2015-04-06,1084.9
1152,2015-04-03,1092.8
1153,2015-04-02,1093.8
1154,2015-04-01,1105.0
1155,2015-03-31,1110.0
1156,2015-03-30,1105.9
1157,2015-03-27,1106.8
1158,2015-03-26,1105.0
1159,2015-03-25,1102.0
1160,2015-03-24,1101.0
1161,2015-03-23,1115.8
1162,2015-03-20,1126.3
1163,2015-03-19,1120.0
1164,2015-03-18,1129.2
1165,2015-03-17,1126.7
1166,2015-03-16,1131.0
1167,2015-03-13,1128.8
1168,2015-03-12,1122.5
1169,2015-03-11,1126.2
1170,2015-03-10,1124.0
1171,2015-03-09,1109.2
1172,2015-03-06,1098.6
1173,2015-03-05,1100.2
1174,2015-03-04,1100.8
1175,2015-03-03,1097.8
1176,2015-03-02,1101.3
1177,2015-02-27,1099.7
1178,2015-02-26,1095.0
1179,2015-02-25,1098.5
1180,2015-02-24,1111.8
1181,2015-02-23,1109.7
1182,2015-02-17,1105.2
1183,2015-02-16,1101.5
1184,2015-02-13,1100.3
1185,2015-02-12,1107.5
1186,2015-02-11,1100.5
1187,2015-02-10,1092.0
1188,2015-02-09,1095.5
1189,2015-02-06,1090.2
1190,2015-02-05,1090.7
1191,2015-02-04,1085.7
1192,2015-02-03,1099.2
1193,2015-02-02,1102.0
1194,2015-01-30,1095.8
1195,2015-01-29,1093.5
1196,2015-01-28,1082.9
1197,2015-01-27,1078.0
1198,2015-01-26,1082.2
1199,2015-01-23,1082.3
1200,2015-01-22,1084.7
1201,2015-01-21,1084.0
1202,2015-01-20,1087.0
1203,2015-01-19,1078.6
1204,2015-01-16,1077.5
1205,2015-01-15,1078.9
1206,2015-01-14,1081.5
1207,2015-01-13,1083.2
1208,2015-01-12,1084.5
1209,2015-01-09,1091.1
1210,2015-01-08,1096.0
1211,2015-01-07,1099.5
1212,2015-01-06,1099.0
1213,2015-01-05,1110.7
1214,2015-01-02,1104.5
1215,2014-12-31,1088.5
1216,2014-12-30,1095.0
1217,2014-12-29,1097.8
1218,2014-12-26,1099.2
1219,2014-12-24,1102.3
1220,2014-12-23,1101.3
1221,2014-12-22,1096.3
1222,2014-12-19,1099.5
1223,2014-12-18,1098.9
1224,2014-12-17,1095.0
1225,2014-12-16,1084.7
1226,2014-12-15,1099.1
1227,2014-12-12,1102.0
1228,2014-12-11,1100.7
1229,2014-12-10,1103.9
1230,2014-12-09,1109.0
1231,2014-12-08,1120.0
1232,2014-12-05,1115.0
1233,2014-12-04,1115.0
1234,2014-12-03,1112.4
1235,2014-12-02,1110.7
1236,2014-12-01,1110.7
1237,2014-11-28,1108.5
1238,2014-11-27,1097.5
1239,2014-11-26,1108.0
1240,2014-11-25,1110.9
1241,2014-11-24,1113.5
1242,2014-11-21,1113.0
1243,2014-11-20,1115.0
1244,2014-11-19,1106.6
1245,2014-11-18,1099.3
1246,2014-11-17,1095.4
1247,2014-11-14,1100.3
1248,2014-11-13,1096.3
1249,2014-11-12,1095.5
1250,2014-11-11,1095.6
1251,2014-11-10,1085.1
1252,2014-11-07,1093.5
1253,2014-11-06,1086.0
1254,2014-11-05,1087.0
1255,2014-11-04,1078.1
1256,2014-11-03,1073.6
1257,2014-10-31,1067.5
1258,2014-10-30,1057.3
1259,2014-10-29,1047.7
1260,2014-10-28,1049.3
1261,2014-10-27,1052.5
1262,2014-10-24,1058.0
1263,2014-10-23,1056.1
1264,2014-10-22,1051.4
1265,2014-10-21,1054.5
1266,2014-10-20,1060.0
1267,2014-10-17,1065.5
1268,2014-10-16,1062.0
1269,2014-10-15,1064.7
1270,2014-10-14,1064.5
1271,2014-10-13,1068.0
1272,2014-10-10,1073.0
1273,2014-10-08,1074.0
1274,2014-10-07,1067.6
1275,2014-10-06,1068.5
1276,2014-10-02,1060.9
1277,2014-10-01,1063.5
1278,2014-09-30,1055.0
1279,2014-09-29,1056.0
1280,2014-09-26,1044.5
1281,2014-09-25,1043.5
1282,2014-09-24,1038.0
1283,2014-09-23,1039.5
1284,2014-09-22,1043.0
1285,2014-09-19,1044.5
1286,2014-09-18,1039.5
1287,2014-09-17,1035.0
1288,2014-09-16,1036.2
1289,2014-09-15,1038.8
1290,2014-09-12,1034.2
1291,2014-09-11,1036.0
1292,2014-09-05,1025.0
1293,2014-09-04,1018.0
1294,2014-09-03,1018.6
1295,2014-09-02,1018.5
1296,2014-09-01,1012.0
1297,2014-08-29,1014.0
1298,2014-08-28,1014.3
1299,2014-08-27,1014.0
1300,2014-08-26,1016.8
1301,2014-08-25,1020.0
1302,2014-08-22,1018.0
1303,2014-08-21,1022.5
1304,2014-08-20,1021.5
1305,2014-08-19,1017.5
1306,2014-08-18,1017.5
1307,2014-08-14,1021.7
1308,2014-08-13,1029.3
1309,2014-08-12,1027.5
1310,2014-08-11,1030.5
1311,2014-08-08,1036.0
1312,2014-08-07,1036.8
1313,2014-08-06,1032.7
1314,2014-08-05,1029.2
1315,2014-08-04,1033.0
1316,2014-08-01,1038.0
1317,2014-07-31,1030.7
1318,2014-07-30,1024.2
1319,2014-07-29,1024.2
1320,2014-07-28,1026.0
1321,2014-07-25,1027.0
1322,2014-07-24,1028.5
1323,2014-07-23,1024.0
1324,2014-07-22,1025.0
1325,2014-07-21,1027.5
1326,2014-07-18,1030.0
1327,2014-07-17,1026.8
1328,2014-07-16,1029.5
1329,2014-07-15,1027.0
1330,2014-07-14,1018.0
1331,2014-07-11,1019.0
1332,2014-07-10,1013.8
1333,2014-07-09,1012.0
1334,2014-07-08,1011.5
1335,2014-07-07,1012.2
1336,2014-07-04,1009.7
1337,2014-07-03,1008.5
1338,2014-07-02,1007.5
1339,2014-07-01,1011.0
1340,2014-06-30,1011.5
1341,2014-06-27,1014.5
1342,2014-06-26,1015.7
1343,2014-06-25,1020.0
1344,2014-06-24,1017.5
1345,2014-06-23,1019.5
1346,2014-06-20,1021.5
1347,2014-06-19,1018.0
1348,2014-06-18,1023.0
1349,2014-06-17,1021.5
1350,2014-06-16,1021.5
1351,2014-06-13,1019.0
1352,2014-06-12,1017.2
1353,2014-06-11,1016.5
1354,2014-06-10,1017.0
1355,2014-06-09,1015.2
1356,2014-06-05,1022.0
1357,2014-06-03,1024.0
1358,2014-06-02,1024.0
1359,2014-05-30,1020.3
1360,2014-05-29,1017.5
1361,2014-05-28,1021.0
1362,2014-05-27,1023.2
1363,2014-05-26,1023.5
1364,2014-05-23,1025.5
1365,2014-05-22,1024.0
1366,2014-05-21,1025.5
1367,2014-05-20,1025.0
1368,2014-05-19,1021.8
1369,2014-05-16,1025.0
1370,2014-05-15,1026.0
1371,2014-05-14,1025.5
1372,2014-05-13,1022.0
1373,2014-05-12,1024.4
1374,2014-05-09,1026.0
1375,2014-05-08,1021.5
1376,2014-05-07,1023.0
1377,2014-05-02,1029.5
1378,2014-04-30,1032.0
1379,2014-04-29,1030.3
1380,2014-04-28,1034.5
1381,2014-04-25,1040.5
1382,2014-04-24,1039.5
1383,2014-04-23,1039.5
1384,2014-04-22,1038.3
1385,2014-04-21,1038.8
1386,2014-04-18,1038.3
1387,2014-04-17,1039.0
1388,2014-04-16,1038.8
1389,2014-04-15,1041.5
1390,2014-04-14,1040.5
1391,2014-04-11,1036.0
1392,2014-04-10,1037.5
1393,2014-04-09,1039.3
1394,2014-04-08,1048.3
1395,2014-04-07,1054.9
1396,2014-04-04,1054.8
1397,2014-04-03,1057.3
1398,2014-04-02,1057.8
1399,2014-04-01,1058.0
1400,2014-03-31,1062.5
1401,2014-03-28,1069.0
1402,2014-03-27,1072.8
1403,2014-03-26,1075.3
1404,2014-03-25,1077.9
1405,2014-03-24,1076.7
1406,2014-03-21,1080.0
1407,2014-03-20,1075.2
1408,2014-03-19,1069.0
1409,2014-03-18,1070.7
1410,2014-03-17,1067.3
1411,2014-03-14,1070.5
1412,2014-03-13,1068.0
1413,2014-03-12,1071.7
1414,2014-03-11,1065.0
1415,2014-03-10,1066.2
1416,2014-03-07,1061.2
1417,2014-03-06,1065.0
1418,2014-03-05,1070.5
1419,2014-03-04,1071.0
1420,2014-03-03,1070.7
1421,2014-02-28,1067.5
1422,2014-02-27,1067.5
1423,2014-02-26,1066.5
1424,2014-02-25,1073.0
1425,2014-02-24,1073.0
1426,2014-02-21,1071.5
1427,2014-02-20,1074.8
1428,2014-02-19,1065.0
1429,2014-02-18,1065.6
1430,2014-02-17,1060.5
1431,2014-02-14,1060.0
1432,2014-02-13,1063.8
1433,2014-02-12,1061.2
1434,2014-02-11,1066.5
1435,2014-02-10,1072.5
1436,2014-02-07,1075.5
1437,2014-02-06,1078.5
1438,2014-02-05,1078.0
1439,2014-02-04,1081.5
1440,2014-02-03,1086.0
1441,2014-01-29,1072.0
1442,2014-01-28,1078.0
1443,2014-01-27,1082.5
1444,2014-01-24,1079.5
1445,2014-01-23,1075.0
1446,2014-01-22,1067.0
1447,2014-01-21,1067.0
1448,2014-01-20,1064.0
1449,2014-01-17,1061.5
1450,2014-01-16,1063.5
1451,2014-01-15,1062.5
1452,2014-01-14,1059.0
1453,2014-01-13,1056.0
1454,2014-01-10,1061.0
1455,2014-01-09,1063.0
1456,2014-01-08,1066.0
1457,2014-01-07,1068.5
1458,2014-01-06,1066.0
1459,2014-01-03,1055.0
1460,2014-01-02,1050.5
1461,2013-12-31,1045.0
1462,2013-12-30,1053.5
1463,2013-12-27,1054.5
1464,2013-12-26,1059.0
1465,2013-12-24,1058.5
1466,2013-12-23,1061.0
1467,2013-12-20,1061.0
1468,2013-12-19,1058.5
1469,2013-12-18,1052.5
1470,2013-12-17,1052.0
1471,2013-12-16,1052.5
1472,2013-12-13,1053.0
1473,2013-12-12,1050.5
1474,2013-12-11,1051.0
1475,2013-12-10,1050.5
1476,2013-12-09,1051.0
1477,2013-12-06,1058.0
1478,2013-12-05,1059.5
1479,2013-12-04,1061.0
1480,2013-12-03,1061.0
1481,2013-12-02,1057.0
1482,2013-11-29,1058.5
1483,2013-11-28,1060.0
1484,2013-11-27,1062.5
1485,2013-11-26,1060.0
1486,2013-11-25,1061.5
1487,2013-11-22,1061.0
1488,2013-11-21,1061.5
1489,2013-11-20,1057.5
1490,2013-11-19,1054.5
1491,2013-11-18,1057.0
1492,2013-11-15,1063.5
1493,2013-11-14,1067.5
1494,2013-11-13,1072.5
1495,2013-11-12,1072.5
1496,2013-11-11,1072.0
1497,2013-11-08,1064.5
1498,2013-11-07,1061.0
1499,2013-11-06,1061.0
1500,2013-11-05,1061.0
1501,2013-11-04,1063.0
1502,2013-11-01,1061.0
1503,2013-10-31,1059.5
1504,2013-10-30,1060.0
1505,2013-10-29,1060.5
1506,2013-10-28,1060.5
1507,2013-10-25,1062.0
1508,2013-10-24,1062.0
1509,2013-10-23,1058.0
1510,2013-10-22,1060.5
1511,2013-10-21,1062.0
1512,2013-10-18,1062.0
1513,2013-10-17,1063.0
1514,2013-10-16,1067.0
1515,2013-10-15,1064.5
1516,2013-10-14,1072.0
1517,2013-10-11,1072.0
1518,2013-10-10,1071.5
1519,2013-10-08,1074.0
1520,2013-10-07,1072.5
1521,2013-10-04,1071.0
1522,2013-10-02,1074.5
1523,2013-10-01,1073.5
1524,2013-09-30,1073.0
1525,2013-09-27,1075.0
1526,2013-09-26,1076.5
1527,2013-09-25,1076.0
1528,2013-09-24,1074.0
1529,2013-09-23,1075.0
1530,2013-09-17,1083.5
1531,2013-09-16,1081.0
1532,2013-09-13,1086.5
1533,2013-09-12,1084.5
1534,2013-09-11,1085.5
1535,2013-09-10,1084.5
1536,2013-09-09,1084.5
1537,2013-09-06,1092.5
1538,2013-09-05,1098.5
1539,2013-09-04,1094.5
1540,2013-09-03,1098.5
1541,2013-09-02,1098.5
1542,2013-08-30,1109.0
1543,2013-08-29,1111.5
1544,2013-08-28,1116.0
1545,2013-08-27,1116.5
1546,2013-08-26,1112.5
1547,2013-08-23,1113.5
1548,2013-08-22,1120.0
1549,2013-08-21,1118.5
1550,2013-08-20,1118.5
1551,2013-08-19,1115.5
1552,2013-08-16,1112.5
1553,2013-08-14,1118.5
1554,2013-08-13,1116.0
1555,2013-08-12,1114.5
1556,2013-08-09,1111.5
1557,2013-08-08,1112.5
1558,2013-08-07,1117.5
1559,2013-08-06,1115.5
1560,2013-08-05,1114.5
1561,2013-08-02,1123.0
1562,2013-08-01,1123.0
1563,2013-07-31,1121.5
1564,2013-07-30,1113.5
1565,2013-07-29,1111.5
1566,2013-07-26,1111.5
1567,2013-07-25,1116.0
1568,2013-07-24,1113.5
1569,2013-07-23,1117.5
1570,2013-07-22,1118.5
1571,2013-07-19,1121.0
1572,2013-07-18,1124.5
1573,2013-07-17,1120.5
1574,2013-07-16,1119.0
1575,2013-07-15,1123.5
1576,2013-07-12,1126.0
1577,2013-07-11,1125.5
1578,2013-07-10,1135.5
1579,2013-07-09,1139.5
1580,2013-07-08,1151.0
1581,2013-07-05,1142.0
1582,2013-07-04,1140.0
1583,2013-07-03,1142.5
1584,2013-07-02,1134.5
1585,2013-07-01,1135.5
1586,2013-06-28,1139.5
1587,2013-06-27,1146.5
1588,2013-06-26,1153.5
1589,2013-06-25,1151.5
1590,2013-06-24,1163.5
1591,2013-06-21,1154.0
1592,2013-06-20,1154.5
1593,2013-06-19,1130.0
1594,2013-06-18,1130.5
1595,2013-06-17,1125.5
1596,2013-06-14,1127.0
1597,2013-06-13,1132.5
1598,2013-06-12,1130.0
1599,2013-06-11,1133.5
1600,2013-06-10,1130.0
1601,2013-06-07,1119.0
1602,2013-06-05,1117.0
1603,2013-06-04,1123.0
1604,2013-06-03,1129.5
1605,2013-05-31,1131.0
1606,2013-05-30,1128.0
1607,2013-05-29,1133.0
1608,2013-05-28,1127.0
1609,2013-05-27,1121.0
1610,2013-05-24,1124.5
1611,2013-05-23,1127.0
1612,2013-05-22,1114.5
1613,2013-05-21,1113.5
1614,2013-05-20,1115.0
1615,2013-05-16,1117.5
1616,2013-05-15,1116.0
1617,2013-05-14,1108.0
1618,2013-05-13,1112.5
1619,2013-05-10,1108.0
1620,2013-05-09,1090.0
1621,2013-05-08,1084.0
1622,2013-05-07,1089.5
1623,2013-05-06,1096.5
1624,2013-05-03,1095.5
1625,2013-05-02,1101.5
1626,2013-04-30,1104.5
1627,2013-04-29,1107.0
1628,2013-04-26,1110.5
1629,2013-04-25,1110.5
1630,2013-04-24,1117.0
1631,2013-04-23,1121.5
1632,2013-04-22,1121.5
1633,2013-04-19,1118.5
1634,2013-04-18,1122.0
1635,2013-04-17,1117.5
1636,2013-04-16,1116.5
1637,2013-04-15,1118.5
1638,2013-04-12,1130.0
1639,2013-04-11,1127.5
1640,2013-04-10,1128.5
1641,2013-04-09,1140.0
1642,2013-04-08,1146.0
1643,2013-04-05,1131.5
1644,2013-04-04,1128.0
1645,2013-04-03,1117.0
1646,2013-04-02,1119.0
1647,2013-04-01,1113.5
1648,2013-03-29,1111.0
1649,2013-03-28,1112.0
1650,2013-03-27,1111.5
1651,2013-03-26,1108.0
1652,2013-03-25,1110.0
1653,2013-03-22,1118.0
1654,2013-03-21,1116.5
1655,2013-03-20,1115.0
1656,2013-03-19,1111.5
1657,2013-03-18,1112.5
1658,2013-03-15,1112.0
1659,2013-03-14,1107.0
1660,2013-03-13,1099.5
1661,2013-03-12,1096.0
1662,2013-03-11,1096.0
1663,2013-03-08,1089.5
1664,2013-03-07,1085.5
1665,2013-03-06,1083.0
1666,2013-03-05,1086.0
1667,2013-03-04,1091.0
1668,2013-02-28,1083.0
1669,2013-02-27,1086.5
1670,2013-02-26,1089.5
1671,2013-02-25,1085.5
1672,2013-02-22,1084.0
1673,2013-02-21,1085.5
1674,2013-02-20,1079.0
1675,2013-02-19,1080.5
1676,2013-02-18,1083.5
1677,2013-02-15,1079.0
1678,2013-02-14,1081.5
1679,2013-02-13,1086.5
1680,2013-02-12,1092.0
1681,2013-02-08,1093.5
1682,2013-02-07,1090.5
1683,2013-02-06,1088.0
1684,2013-02-05,1085.5
1685,2013-02-04,1086.5
1686,2013-02-01,1095.0
1687,2013-01-31,1087.0
1688,2013-01-30,1084.0
1689,2013-01-29,1085.0
1690,2013-01-28,1091.0
1691,2013-01-25,1074.5
1692,2013-01-24,1067.5
1693,2013-01-23,1066.0
1694,2013-01-22,1061.5
1695,2013-01-21,1063.0
1696,2013-01-18,1057.0
1697,2013-01-17,1057.0
1698,2013-01-16,1059.5
1699,2013-01-15,1056.5
1700,2013-01-14,1056.1
1701,2013-01-11,1056.0
1702,2013-01-10,1059.0
1703,2013-01-09,1061.0
1704,2013-01-08,1063.0
1705,2013-01-07,1063.5
1706,2013-01-04,1064.0
1707,2013-01-03,1061.0
1708,2013-01-02,1061.5
1709,2012-12-31,1063.0
1710,2012-12-28,1066.5
1711,2012-12-27,1071.0
1712,2012-12-26,1073.0
1713,2012-12-24,1073.5
1714,2012-12-21,1074.5
1715,2012-12-20,1073.0
1716,2012-12-18,1073.5
1717,2012-12-17,1072.0
1718,2012-12-14,1074.0
1719,2012-12-13,1073.0
1720,2012-12-12,1074.0
1721,2012-12-11,1076.0
1722,2012-12-10,1078.0
1723,2012-12-07,1082.0
1724,2012-12-06,1083.5
1725,2012-12-05,1080.5
1726,2012-12-04,1083.5
1727,2012-12-03,1083.0
1728,2012-11-30,1082.5
1729,2012-11-29,1083.0
1730,2012-11-28,1086.5
1731,2012-11-27,1084.0
1732,2012-11-26,1085.0
1733,2012-11-23,1085.5
1734,2012-11-22,1085.0
1735,2012-11-21,1082.0
1736,2012-11-20,1083.0
1737,2012-11-19,1087.0
1738,2012-11-16,1091.0
1739,2012-11-15,1087.0
1740,2012-11-14,1085.0
1741,2012-11-13,1090.5
1742,2012-11-12,1089.5
1743,2012-11-09,1087.5
1744,2012-11-08,1089.5
1745,2012-11-07,1084.5
1746,2012-11-06,1091.0
1747,2012-11-05,1092.5
1748,2012-11-02,1091.5
1749,2012-11-01,1092.0
1750,2012-10-31,1090.0
1751,2012-10-30,1090.0
1752,2012-10-29,1095.5
1753,2012-10-26,1098.0
1754,2012-10-25,1095.0
1755,2012-10-24,1103.5
1756,2012-10-23,1103.0
1757,2012-10-22,1104.0
1758,2012-10-19,1103.0
1759,2012-10-18,1103.0
1760,2012-10-17,1104.0
1761,2012-10-16,1106.0
1762,2012-10-15,1110.0
1763,2012-10-12,1110.5
1764,2012-10-11,1112.5
1765,2012-10-10,1114.0
1766,2012-10-09,1111.5
1767,2012-10-08,1112.0
1768,2012-10-05,1110.5
1769,2012-10-04,1113.5
1770,2012-10-02,1113.5
1771,2012-09-28,1112.0
1772,2012-09-27,1116.5
1773,2012-09-26,1120.0
1774,2012-09-25,1119.0
1775,2012-09-24,1120.5
1776,2012-09-21,1117.0
1777,2012-09-20,1122.0
1778,2012-09-19,1115.5
1779,2012-09-18,1118.5
1780,2012-09-17,1117.5
1781,2012-09-14,1117.5
1782,2012-09-13,1128.5
1783,2012-09-12,1126.0
1784,2012-09-11,1125.5
1785,2012-09-10,1129.5
1786,2012-09-07,1129.5
1787,2012-09-06,1133.0
1788,2012-09-05,1137.5
1789,2012-09-04,1133.0
1790,2012-09-03,1132.0
1791,2012-08-31,1134.0
1792,2012-08-30,1133.5
1793,2012-08-29,1133.5
1794,2012-08-28,1135.5
1795,2012-08-27,1135.0
1796,2012-08-24,1135.0
1797,2012-08-23,1130.5
1798,2012-08-22,1134.5
1799,2012-08-21,1129.5
1800,2012-08-20,1134.5
1801,2012-08-17,1135.0
1802,2012-08-16,1133.0
1803,2012-08-14,1129.0
1804,2012-08-13,1130.0
1805,2012-08-10,1130.0
1806,2012-08-09,1127.0
1807,2012-08-08,1128.0
1808,2012-08-07,1127.0
1809,2012-08-06,1129.0
1810,2012-08-03,1133.5
1811,2012-08-02,1131.0
1812,2012-08-01,1127.0
1813,2012-07-31,1128.5
1814,2012-07-30,1137.5
1815,2012-07-27,1140.0
1816,2012-07-26,1147.0
1817,2012-07-25,1148.7
1818,2012-07-24,1147.0
1819,2012-07-23,1147.5
1820,2012-07-20,1140.5
1821,2012-07-19,1139.5
1822,2012-07-18,1142.0
1823,2012-07-17,1142.0
1824,2012-07-16,1147.0
1825,2012-07-13,1150.5
1826,2012-07-12,1151.5
1827,2012-07-11,1141.0
1828,2012-07-10,1142.0
1829,2012-07-09,1143.0
1830,2012-07-06,1138.5
1831,2012-07-05,1135.0
1832,2012-07-04,1136.5
1833,2012-07-03,1136.0
1834,2012-07-02,1143.0
1835,2012-06-29,1146.5
1836,2012-06-28,1155.5
1837,2012-06-27,1157.0
1838,2012-06-26,1158.5
1839,2012-06-25,1161.0
1840,2012-06-22,1159.0
1841,2012-06-21,1152.0
1842,2012-06-20,1151.0
1843,2012-06-19,1155.0
1844,2012-06-18,1159.5
1845,2012-06-15,1163.0
1846,2012-06-14,1166.0
1847,2012-06-13,1166.0
1848,2012-06-12,1169.0
1849,2012-06-11,1166.0
1850,2012-06-08,1174.0
1851,2012-06-07,1170.0
1852,2012-06-05,1180.5
1853,2012-06-04,1182.0
1854,2012-06-01,1179.0
1855,2012-05-31,1177.5
1856,2012-05-30,1178.0
1857,2012-05-29,1174.5
1858,2012-05-25,1180.0
1859,2012-05-24,1184.0
1860,2012-05-23,1173.5
1861,2012-05-22,1163.5
1862,2012-05-21,1167.5
1863,2012-05-18,1170.0
1864,2012-05-17,1164.0
1865,2012-05-16,1167.5
1866,2012-05-15,1153.0
1867,2012-05-14,1152.5
1868,2012-05-11,1147.0
1869,2012-05-10,1141.5
1870,2012-05-09,1140.0
1871,2012-05-08,1136.0
1872,2012-05-07,1137.5
1873,2012-05-04,1132.0
1874,2012-05-03,1129.0
1875,2012-05-02,1128.0
1876,2012-04-30,1128.5
1877,2012-04-27,1134.0
1878,2012-04-26,1135.0
1879,2012-04-25,1139.5
1880,2012-04-24,1140.0
1881,2012-04-23,1140.5
1882,2012-04-20,1140.0
1883,2012-04-19,1137.5
1884,2012-04-18,1137.5
1885,2012-04-17,1137.5
1886,2012-04-16,1138.0
1887,2012-04-13,1134.5
1888,2012-04-12,1140.0
1889,2012-04-10,1140.5
1890,2012-04-09,1138.5
1891,2012-04-06,1131.5
1892,2012-04-05,1129.5
1893,2012-04-04,1129.5
1894,2012-04-03,1122.5
1895,2012-04-02,1126.0
1896,2012-03-30,1132.0
1897,2012-03-29,1136.5
1898,2012-03-28,1135.0
1899,2012-03-27,1133.0
1900,2012-03-26,1141.0
1901,2012-03-23,1134.0
1902,2012-03-22,1131.0
1903,2012-03-21,1127.0
1904,2012-03-20,1127.0
1905,2012-03-19,1123.0
1906,2012-03-16,1127.0
1907,2012-03-15,1127.0
1908,2012-03-14,1127.5
1909,2012-03-13,1123.0
1910,2012-03-12,1124.0
1911,2012-03-09,1119.0
1912,2012-03-08,1118.0
1913,2012-03-07,1124.5
1914,2012-03-06,1123.0
1915,2012-03-05,1119.0
1916,2012-03-02,1116.5
1917,2012-02-29,1116.0
1918,2012-02-28,1125.0
1919,2012-02-27,1129.5
1920,2012-02-24,1127.5
1921,2012-02-23,1127.0
1922,2012-02-22,1126.0
1923,2012-02-21,1123.0
1924,2012-02-20,1124.0
1925,2012-02-17,1126.5
1926,2012-02-16,1133.0
1927,2012-02-15,1122.0
1928,2012-02-14,1124.0
1929,2012-02-13,1119.0
1930,2012-02-10,1124.5
