,Date,EURKRW
2861,2008-05-30,1594.49
2862,2008-05-29,1607.47
2863,2008-05-28,1631.1
2864,2008-05-27,1640.99
2865,2008-05-26,1653.48
2866,2008-05-23,1646.62
2867,2008-05-22,1646.92
2868,2008-05-21,1632.97
2869,2008-05-20,1629.68
2870,2008-05-19,1625.31
2871,2008-05-16,1610.74
2872,2008-05-15,1624.4
2873,2008-05-14,1620.4
2874,2008-05-13,1621.65
2875,2008-05-09,1616.15
2876,2008-05-08,1606.66
2877,2008-05-07,1590.97
2878,2008-05-06,1575.16
2879,2008-05-02,1564.02
2880,2008-04-30,1564.76
2881,2008-04-29,1557.96
2882,2008-04-28,1558.68
2883,2008-04-25,1555.25
2884,2008-04-24,1579.35
2885,2008-04-23,1584.72
2886,2008-04-22,1586.12
2887,2008-04-21,1573.01
2888,2008-04-18,1592.18
2889,2008-04-17,1586.74
2890,2008-04-16,1567.86
2891,2008-04-15,1564.53
2892,2008-04-14,1544.99
2893,2008-04-11,1546.29
2894,2008-04-10,1545.48
2895,2008-04-08,1539.31
2896,2008-04-07,1525.43
2897,2008-04-04,1528.09
2898,2008-04-03,1523.4
2899,2008-04-02,1522.68
2900,2008-04-01,1542.89
2901,2008-03-31,1563.35
2902,2008-03-28,1564.97
2903,2008-03-27,1558.75
2904,2008-03-26,1539.41
2905,2008-03-25,1518.26
2906,2008-03-24,1533.69
2907,2008-03-21,1548.79
2908,2008-03-20,1574.09
2909,2008-03-19,1584.79
2910,2008-03-18,1599.38
2911,2008-03-17,1622.53
2912,2008-03-14,1557.08
2913,2008-03-13,1529.6
2914,2008-03-12,1491.82
2915,2008-03-11,1488.47
2916,2008-03-10,1485.5
2917,2008-03-07,1476.85
2918,2008-03-06,1452.32
2919,2008-03-05,1439.42
2920,2008-03-04,1438.42
2921,2008-03-03,1441.18
2922,2008-02-29,1428.59
2923,2008-02-28,1414.12
2924,2008-02-27,1416.02
2925,2008-02-26,1403.33
2926,2008-02-25,1404.22
2927,2008-02-22,1404.54
2928,2008-02-21,1396.99
2929,2008-02-20,1392.51
2930,2008-02-19,1388.48
2931,2008-02-18,1387.7
2932,2008-02-15,1385.33
2933,2008-02-14,1377.77
2934,2008-02-13,1378.08
2935,2008-02-12,1375.56
2936,2008-02-11,1376.92
2937,2008-02-05,1395.6
2938,2008-02-04,1396.66
2939,2008-02-01,1403.84
2940,2008-01-31,1404.81
2941,2008-01-30,1396.08
2942,2008-01-29,1395.68
2943,2008-01-28,1395.26
2944,2008-01-25,1397.79
2945,2008-01-24,1386.79
2946,2008-01-23,1395.38
2947,2008-01-22,1372.62
2948,2008-01-21,1379.78
2949,2008-01-18,1380.16
2950,2008-01-17,1387.57
2951,2008-01-16,1393.42
2952,2008-01-15,1393.26
2953,2008-01-14,1393.77
2954,2008-01-11,1386.99
2955,2008-01-10,1375.83
2956,2008-01-09,1381.17
2957,2008-01-08,1383.59
2958,2008-01-07,1379.71
2959,2008-01-04,1381.94
2960,2008-01-03,1379.61
2961,2008-01-02,1373.5
2962,2007-12-31,1374.23
2963,2007-12-28,1370.45
2964,2007-12-27,1363.94
2965,2007-12-26,1353.76
2966,2007-12-24,1351.14
2967,2007-12-21,1354.14
2968,2007-12-20,1356.1
2969,2007-12-18,1354.05
2970,2007-12-17,1346.9
2971,2007-12-14,1363.06
2972,2007-12-13,1360.68
2973,2007-12-12,1362.79
2974,2007-12-11,1360.87
2975,2007-12-10,1352.89
2976,2007-12-07,1343.69
2977,2007-12-06,1345.34
2978,2007-12-05,1361.31
2979,2007-12-04,1355.15
2980,2007-12-03,1357.9
2981,2007-11-30,1358.81
2982,2007-11-29,1376.8
2983,2007-11-28,1377.07
2984,2007-11-27,1380.29
2985,2007-11-26,1380.29
2986,2007-11-23,1386.59
2987,2007-11-22,1385.93
2988,2007-11-21,1378.49
2989,2007-11-20,1356.37
2990,2007-11-19,1347.53
2991,2007-11-16,1340.96
2992,2007-11-15,1345.33
2993,2007-11-14,1339.19
2994,2007-11-13,1343.6
2995,2007-11-12,1334.6
2996,2007-11-09,1334.17
2997,2007-11-08,1329.77
2998,2007-11-07,1326.53
2999,2007-11-06,1317.58
3000,2007-11-05,1315.69
3001,2007-11-02,1310.94
3002,2007-11-01,1307.51
3003,2007-10-31,1302.05
3004,2007-10-30,1304.99
3005,2007-10-29,1308.44
3006,2007-10-26,1307.07
3007,2007-10-25,1307.53
3008,2007-10-24,1304.06
3009,2007-10-23,1303.56
3010,2007-10-22,1314.43
3011,2007-10-19,1309.14
3012,2007-10-18,1308.14
3013,2007-10-17,1302.66
3014,2007-10-16,1300.1
3015,2007-10-15,1300.62
3016,2007-10-12,1302.88
3017,2007-10-11,1301.0
3018,2007-10-10,1293.54
3019,2007-10-09,1290.03
3020,2007-10-08,1291.42
3021,2007-10-05,1295.11
3022,2007-10-04,1292.54
3023,2007-10-02,1297.28
3024,2007-10-01,1300.47
3025,2007-09-28,1296.84
3026,2007-09-27,1302.22
3027,2007-09-21,1297.92
3028,2007-09-20,1295.11
3029,2007-09-19,1294.6
3030,2007-09-18,1288.37
3031,2007-09-17,1286.9
3032,2007-09-14,1289.04
3033,2007-09-13,1295.25
3034,2007-09-12,1292.82
3035,2007-09-11,1290.88
3036,2007-09-10,1294.46
3037,2007-09-07,1282.81
3038,2007-09-06,1281.91
3039,2007-09-05,1273.28
3040,2007-09-04,1278.16
3041,2007-09-03,1279.27
3042,2007-08-31,1282.47
3043,2007-08-30,1282.84
3044,2007-08-29,1281.44
3045,2007-08-28,1282.03
3046,2007-08-27,1283.54
3047,2007-08-24,1277.7
3048,2007-08-23,1276.15
3049,2007-08-22,1273.82
3050,2007-08-21,1271.37
3051,2007-08-20,1272.3
3052,2007-08-17,1274.39
3053,2007-08-16,1269.75
3054,2007-08-14,1268.2
3055,2007-08-13,1270.3
3056,2007-08-10,1275.12
3057,2007-08-09,1271.29
3058,2007-08-08,1268.74
3059,2007-08-07,1274.06
3060,2007-08-06,1275.95
3061,2007-08-03,1264.93
3062,2007-08-02,1260.82
3063,2007-08-01,1263.41
3064,2007-07-31,1259.99
3065,2007-07-30,1260.21
3066,2007-07-27,1263.56
3067,2007-07-26,1259.04
3068,2007-07-25,1262.14
3069,2007-07-24,1263.19
3070,2007-07-23,1265.54
3071,2007-07-20,1263.43
3072,2007-07-19,1264.63
3073,2007-07-18,1265.59
3074,2007-07-16,1265.56
3075,2007-07-13,1262.66
3076,2007-07-12,1264.59
3077,2007-07-11,1263.81
3078,2007-07-10,1252.67
3079,2007-07-09,1254.73
3080,2007-07-06,1250.1
3081,2007-07-05,1255.4
3082,2007-07-04,1253.55
3083,2007-07-03,1251.51
3084,2007-07-02,1250.65
3085,2007-06-29,1242.6
3086,2007-06-28,1248.53
3087,2007-06-27,1246.18
3088,2007-06-26,1245.97
3089,2007-06-25,1245.91
3090,2007-06-22,1245.12
3091,2007-06-21,1239.86
3092,2007-06-20,1245.66
3093,2007-06-19,1245.62
3094,2007-06-18,1244.29
3095,2007-06-15,1237.12
3096,2007-06-14,1236.49
3097,2007-06-13,1239.55
3098,2007-06-12,1241.44
3099,2007-06-11,1244.89
3100,2007-06-08,1249.96
3101,2007-06-07,1251.55
3102,2007-06-05,1251.54
3103,2007-06-04,1247.74
3104,2007-06-01,1248.33
3105,2007-05-31,1246.74
3106,2007-05-30,1251.08
3107,2007-05-29,1246.79
3108,2007-05-28,1249.98
3109,2007-05-25,1247.26
3110,2007-05-23,1253.01
3111,2007-05-22,1253.71
3112,2007-05-21,1256.51
3113,2007-05-18,1261.04
3114,2007-05-17,1256.55
3115,2007-05-16,1257.38
3116,2007-05-15,1252.75
3117,2007-05-14,1250.86
3118,2007-05-11,1249.51
3119,2007-05-10,1254.07
3120,2007-05-09,1251.16
3121,2007-05-08,1256.2
3122,2007-05-07,1255.29
3123,2007-05-04,1259.12
3124,2007-05-03,1261.51
3125,2007-05-02,1263.22
3126,2007-04-30,1266.63
3127,2007-04-27,1263.25
3128,2007-04-26,1267.99
3129,2007-04-25,1264.76
3130,2007-04-24,1258.06
3131,2007-04-23,1258.19
3132,2007-04-20,1264.55
3133,2007-04-19,1261.4
3134,2007-04-18,1262.35
3135,2007-04-17,1258.42
3136,2007-04-16,1262.96
3137,2007-04-13,1256.46
3138,2007-04-12,1255.23
3139,2007-04-11,1252.13
3140,2007-04-10,1253.48
3141,2007-04-09,1246.58
3142,2007-04-06,1250.7
3143,2007-04-05,1247.01
3144,2007-04-04,1248.84
3145,2007-04-03,1252.41
3146,2007-04-02,1251.39
3147,2007-03-30,1255.82
3148,2007-03-29,1253.22
3149,2007-03-28,1253.7
3150,2007-03-27,1254.41
3151,2007-03-26,1245.65
3152,2007-03-23,1250.88
3153,2007-03-22,1255.61
3154,2007-03-21,1249.23
3155,2007-03-20,1252.93
3156,2007-03-19,1254.93
3157,2007-03-16,1256.87
3158,2007-03-15,1248.91
3159,2007-03-14,1249.97
3160,2007-03-13,1244.32
3161,2007-03-12,1238.62
3162,2007-03-09,1244.05
3163,2007-03-08,1248.95
3164,2007-03-07,1244.98
3165,2007-03-06,1241.39
3166,2007-03-05,1250.52
3167,2007-03-02,1242.21
3168,2007-02-28,1244.12
3169,2007-02-27,1236.87
3170,2007-02-26,1236.92
3171,2007-02-23,1230.69
3172,2007-02-22,1232.87
3173,2007-02-21,1233.66
3174,2007-02-20,1236.66
3175,2007-02-16,1229.87
3176,2007-02-15,1229.26
3177,2007-02-14,1223.43
3178,2007-02-13,1218.91
3179,2007-02-12,1221.79
3180,2007-02-09,1218.44
3181,2007-02-08,1217.78
3182,2007-02-07,1211.48
3183,2007-02-06,1205.03
3184,2007-02-05,1210.55
3185,2007-02-02,1219.95
3186,2007-02-01,1221.32
3187,2007-01-31,1219.59
3188,2007-01-30,1222.05
3189,2007-01-29,1213.43
3190,2007-01-26,1215.69
3191,2007-01-25,1213.8
3192,2007-01-24,1218.86
3193,2007-01-23,1217.22
3194,2007-01-22,1219.22
3195,2007-01-19,1216.16
3196,2007-01-18,1214.0
3197,2007-01-17,1211.63
3198,2007-01-16,1211.98
3199,2007-01-15,1213.8
3200,2007-01-12,1213.73
3201,2007-01-11,1217.38
3202,2007-01-10,1217.83
3203,2007-01-09,1223.71
3204,2007-01-08,1220.6
3205,2007-01-05,1222.77
3206,2007-01-04,1226.34
3207,2007-01-03,1229.95
3208,2007-01-02,1225.65
3209,2006-12-29,1224.08
3210,2006-12-28,1218.97
3211,2006-12-27,1225.13
3212,2006-12-26,1220.77
3213,2006-12-22,1225.57
3214,2006-12-21,1222.92
3215,2006-12-20,1225.39
3216,2006-12-19,1220.27
3217,2006-12-18,1214.22
3218,2006-12-15,1213.92
3219,2006-12-14,1217.53
3220,2006-12-13,1224.84
3221,2006-12-12,1223.32
3222,2006-12-11,1219.49
3223,2006-12-08,1222.89
3224,2006-12-07,1216.22
3225,2006-12-06,1221.92
3226,2006-12-05,1232.74
3227,2006-12-04,1235.19
3228,2006-12-01,1231.97
3229,2006-11-30,1224.8
3230,2006-11-29,1228.82
3231,2006-11-28,1222.23
3232,2006-11-27,1222.16
3233,2006-11-24,1209.03
3234,2006-11-23,1203.69
3235,2006-11-22,1201.16
3236,2006-11-21,1199.03
3237,2006-11-20,1201.43
3238,2006-11-17,1199.79
3239,2006-11-16,1202.25
3240,2006-11-15,1205.78
3241,2006-11-14,1201.83
3242,2006-11-13,1203.29
3243,2006-11-10,1200.6
3244,2006-11-09,1195.29
3245,2006-11-08,1195.28
3246,2006-11-07,1197.78
3247,2006-11-06,1197.79
3248,2006-11-03,1197.39
3249,2006-11-02,1197.32
3250,2006-11-01,1198.43
3251,2006-10-31,1198.23
3252,2006-10-30,1202.29
3253,2006-10-27,1200.8
3254,2006-10-26,1201.78
3255,2006-10-25,1200.77
3256,2006-10-24,1201.89
3257,2006-10-23,1208.42
3258,2006-10-20,1208.81
3259,2006-10-19,1201.25
3260,2006-10-18,1199.12
3261,2006-10-17,1195.61
3262,2006-10-16,1195.52
3263,2006-10-13,1200.88
3264,2006-10-12,1200.7
3265,2006-10-11,1201.3
3266,2006-10-10,1209.26
3267,2006-10-09,1213.94
3268,2006-10-04,1208.77
3269,2006-10-02,1200.61
3270,2006-09-29,1200.44
3271,2006-09-28,1202.23
3272,2006-09-27,1196.89
3273,2006-09-26,1203.67
3274,2006-09-25,1209.74
3275,2006-09-22,1212.13
3276,2006-09-21,1200.21
3277,2006-09-20,1205.42
3278,2006-09-19,1209.96
3279,2006-09-18,1212.65
3280,2006-09-15,1216.51
3281,2006-09-14,1215.32
3282,2006-09-13,1217.64
3283,2006-09-12,1220.36
3284,2006-09-11,1214.21
3285,2006-09-08,1217.27
3286,2006-09-07,1225.24
3287,2006-09-06,1226.78
3288,2006-09-05,1228.18
3289,2006-09-04,1231.19
3290,2006-09-01,1230.4
3291,2006-08-31,1234.37
3292,2006-08-30,1233.48
3293,2006-08-29,1232.77
3294,2006-08-28,1233.82
3295,2006-08-25,1227.67
3296,2006-08-24,1226.05
3297,2006-08-23,1224.54
3298,2006-08-22,1231.81
3299,2006-08-21,1232.87
3300,2006-08-18,1230.55
3301,2006-08-17,1235.27
3302,2006-08-16,1234.3
3303,2006-08-14,1232.36
3304,2006-08-11,1228.76
3305,2006-08-10,1235.31
3306,2006-08-09,1232.09
3307,2006-08-08,1236.81
3308,2006-08-07,1238.87
3309,2006-08-04,1234.46
3310,2006-08-03,1233.1
3311,2006-08-02,1233.86
3312,2006-08-01,1216.89
3313,2006-07-31,1218.74
3314,2006-07-28,1210.79
3315,2006-07-27,1212.25
3316,2006-07-26,1200.89
3317,2006-07-25,1205.2
3318,2006-07-24,1202.85
3319,2006-07-21,1203.3
3320,2006-07-20,1199.01
3321,2006-07-19,1197.76
3322,2006-07-18,1202.08
3323,2006-07-14,1207.32
3324,2006-07-13,1206.81
3325,2006-07-12,1212.09
3326,2006-07-11,1203.38
3327,2006-07-10,1205.01
3328,2006-07-07,1211.23
3329,2006-07-06,1210.04
3330,2006-07-05,1208.75
3331,2006-07-04,1209.34
3332,2006-07-03,1208.53
3333,2006-06-30,1205.48
3334,2006-06-29,1205.14
3335,2006-06-28,1204.4
3336,2006-06-27,1207.9
3337,2006-06-26,1203.53
3338,2006-06-23,1203.25
3339,2006-06-22,1209.54
3340,2006-06-21,1206.79
3341,2006-06-20,1204.65
3342,2006-06-19,1211.81
3343,2006-06-16,1209.56
3344,2006-06-15,1211.46
3345,2006-06-14,1210.2
3346,2006-06-13,1209.66
3347,2006-06-12,1208.92
3348,2006-06-09,1208.08
3349,2006-06-08,1218.16
3350,2006-06-07,1212.84
3351,2006-06-05,1220.81
3352,2006-06-02,1214.29
3353,2006-06-01,1209.89
3354,2006-05-30,1216.51
3355,2006-05-29,1207.18
3356,2006-05-26,1209.61
3357,2006-05-25,1214.09
3358,2006-05-24,1217.14
3359,2006-05-23,1212.91
3360,2006-05-22,1209.99
3361,2006-05-19,1212.4
3362,2006-05-18,1207.05
3363,2006-05-17,1206.45
3364,2006-05-16,1210.79
3365,2006-05-15,1218.0
3366,2006-05-12,1200.85
3367,2006-05-11,1191.21
3368,2006-05-10,1188.96
3369,2006-05-09,1180.38
3370,2006-05-08,1183.01
3371,2006-05-04,1183.71
3372,2006-05-03,1182.64
3373,2006-05-02,1181.05
3374,2006-04-28,1182.74
3375,2006-04-27,1176.78
3376,2006-04-26,1175.36
3377,2006-04-25,1170.6
3378,2006-04-24,1165.73
3379,2006-04-21,1166.02
3380,2006-04-20,1170.07
3381,2006-04-19,1168.86
3382,2006-04-18,1168.02
3383,2006-04-17,1164.02
3384,2006-04-14,1160.53
3385,2006-04-13,1165.34
3386,2006-04-12,1166.79
3387,2006-04-11,1157.86
3388,2006-04-10,1155.48
3389,2006-04-07,1162.43
3390,2006-04-06,1172.29
3391,2006-04-05,1174.51
3392,2006-04-04,1167.78
3393,2006-04-03,1169.33
3394,2006-03-31,1179.43
3395,2006-03-30,1177.08
3396,2006-03-29,1171.97
3397,2006-03-28,1174.21
3398,2006-03-27,1174.74
3399,2006-03-24,1172.79
3400,2006-03-23,1176.96
3401,2006-03-22,1177.76
3402,2006-03-21,1175.54
3403,2006-03-20,1176.19
3404,2006-03-17,1181.85
3405,2006-03-16,1174.58
3406,2006-03-15,1172.2
3407,2006-03-14,1169.86
3408,2006-03-13,1170.89
3409,2006-03-10,1167.71
3410,2006-03-09,1171.76
3411,2006-03-08,1168.6
3412,2006-03-07,1169.19
3413,2006-03-06,1176.41
3414,2006-03-03,1167.79
3415,2006-03-02,1156.23
3416,2006-02-28,1151.58
3417,2006-02-27,1149.04
3418,2006-02-24,1152.24
3419,2006-02-23,1154.3
3420,2006-02-22,1161.9
3421,2006-02-21,1155.25
3422,2006-02-20,1157.64
3423,2006-02-17,1156.66
3424,2006-02-16,1158.41
3425,2006-02-15,1160.52
3426,2006-02-14,1155.34
3427,2006-02-13,1163.17
3428,2006-02-10,1160.59
3429,2006-02-09,1165.61
3430,2006-02-08,1163.5
3431,2006-02-07,1159.81
3432,2006-02-06,1157.05
3433,2006-02-03,1173.29
3434,2006-02-02,1171.84
3435,2006-02-01,1168.86
3436,2006-01-31,1166.59
3437,2006-01-27,1185.35
3438,2006-01-26,1187.22
3439,2006-01-25,1189.23
3440,2006-01-24,1199.28
3441,2006-01-23,1200.91
3442,2006-01-20,1191.96
3443,2006-01-19,1191.75
3444,2006-01-18,1198.75
3445,2006-01-17,1199.09
3446,2006-01-16,1193.34
3447,2006-01-13,1191.48
3448,2006-01-12,1183.7
3449,2006-01-11,1187.65
3450,2006-01-10,1184.51
3451,2006-01-09,1185.81
3452,2006-01-06,1194.71
3453,2006-01-05,1195.03
3454,2006-01-04,1203.77
3455,2006-01-03,1194.31
3456,2006-01-02,1192.67
3457,2005-12-30,1194.05
3458,2005-12-29,1199.76
3459,2005-12-28,1202.36
3460,2005-12-27,1198.9
3461,2005-12-26,1198.98
3462,2005-12-23,1203.43
3463,2005-12-22,1203.01
3464,2005-12-21,1209.33
3465,2005-12-20,1219.19
3466,2005-12-19,1223.38
3467,2005-12-16,1216.49
3468,2005-12-15,1215.58
3469,2005-12-14,1219.98
3470,2005-12-13,1226.89
3471,2005-12-12,1223.9
3472,2005-12-09,1220.61
3473,2005-12-08,1212.21
3474,2005-12-07,1218.04
3475,2005-12-06,1218.7
3476,2005-12-05,1212.59
3477,2005-12-02,1217.33
3478,2005-12-01,1219.39
3479,2005-11-30,1218.5
3480,2005-11-29,1225.32
3481,2005-11-28,1215.56
3482,2005-11-25,1225.6
3483,2005-11-24,1224.62
3484,2005-11-23,1227.16
3485,2005-11-22,1225.83
3486,2005-11-21,1224.3
3487,2005-11-18,1214.1
3488,2005-11-17,1209.05
3489,2005-11-16,1214.57
3490,2005-11-15,1209.33
3491,2005-11-14,1220.58
3492,2005-11-11,1218.54
3493,2005-11-10,1229.4
3494,2005-11-09,1231.46
3495,2005-11-08,1230.09
3496,2005-11-07,1239.25
3497,2005-11-04,1251.51
3498,2005-11-03,1258.89
3499,2005-11-02,1250.1
3500,2005-11-01,1248.88
3501,2005-10-31,1254.9
3502,2005-10-28,1266.19
3503,2005-10-27,1262.71
3504,2005-10-26,1262.36
3505,2005-10-25,1261.04
3506,2005-10-24,1264.54
3507,2005-10-21,1274.77
3508,2005-10-20,1265.27
3509,2005-10-19,1253.63
3510,2005-10-18,1260.3
3511,2005-10-17,1265.87
3512,2005-10-14,1255.88
3513,2005-10-13,1257.55
3514,2005-10-12,1247.0
3515,2005-10-11,1252.85
3516,2005-10-10,1259.7
3517,2005-10-07,1261.86
3518,2005-10-06,1257.47
3519,2005-10-05,1242.24
3520,2005-10-04,1241.91
3521,2005-09-30,1252.01
3522,2005-09-29,1251.45
3523,2005-09-28,1248.7
3524,2005-09-27,1243.27
3525,2005-09-26,1244.95
3526,2005-09-23,1249.55
3527,2005-09-22,1256.65
3528,2005-09-21,1257.39
3529,2005-09-20,1252.63
3530,2005-09-16,1263.37
3531,2005-09-15,1251.36
3532,2005-09-14,1258.54
3533,2005-09-13,1260.48
3534,2005-09-12,1264.73
3535,2005-09-09,1275.66
3536,2005-09-08,1277.1
3537,2005-09-07,1284.76
3538,2005-09-06,1277.56
3539,2005-09-05,1283.03
3540,2005-09-02,1284.03
3541,2005-09-01,1278.55
3542,2005-08-31,1269.65
3543,2005-08-30,1264.41
3544,2005-08-29,1273.02
3545,2005-08-26,1267.67
3546,2005-08-25,1261.06
3547,2005-08-24,1252.68
3548,2005-08-23,1254.72
3549,2005-08-22,1245.94
3550,2005-08-19,1248.24
3551,2005-08-18,1249.7
3552,2005-08-17,1251.63
3553,2005-08-16,1256.65
3554,2005-08-12,1264.21
3555,2005-08-11,1258.15
3556,2005-08-10,1257.42
3557,2005-08-09,1257.21
3558,2005-08-08,1252.93
3559,2005-08-05,1255.82
3560,2005-08-04,1248.11
3561,2005-08-03,1241.11
3562,2005-08-02,1246.42
3563,2005-08-01,1248.23
3564,2005-07-29,1245.2
3565,2005-07-28,1240.68
3566,2005-07-27,1237.2
3567,2005-07-26,1238.34
3568,2005-07-25,1231.33
3569,2005-07-22,1243.62
3570,2005-07-21,1258.96
3571,2005-07-20,1259.31
3572,2005-07-19,1249.54
3573,2005-07-18,1248.18
3574,2005-07-15,1264.9
3575,2005-07-14,1245.38
3576,2005-07-13,1266.37
3577,2005-07-12,1265.07
3578,2005-07-11,1253.9
3579,2005-07-08,1259.59
3580,2005-07-07,1255.21
3581,2005-07-06,1250.97
3582,2005-07-05,1251.17
3583,2005-07-04,1246.86
3584,2005-07-01,1242.12
3585,2005-06-30,1240.43
3586,2005-06-29,1238.3
3587,2005-06-28,1238.98
3588,2005-06-27,1232.17
3589,2005-06-24,1218.85
3590,2005-06-23,1223.83
3591,2005-06-22,1229.99
3592,2005-06-21,1231.28
3593,2005-06-20,1233.23
3594,2005-06-17,1223.57
3595,2005-06-16,1225.76
3596,2005-06-15,1219.9
3597,2005-06-14,1228.26
3598,2005-06-13,1224.96
3599,2005-06-10,1230.38
3600,2005-06-09,1228.74
3601,2005-06-08,1239.63
3602,2005-06-07,1237.22
3603,2005-06-03,1240.6
3604,2005-06-02,1237.64
3605,2005-06-01,1246.4
3606,2005-05-31,1250.3
3607,2005-05-30,1257.34
3608,2005-05-27,1256.03
3609,2005-05-26,1258.94
3610,2005-05-25,1259.56
3611,2005-05-24,1259.21
3612,2005-05-23,1262.23
3613,2005-05-20,1270.57
3614,2005-05-19,1273.84
3615,2005-05-18,1267.96
3616,2005-05-17,1269.29
3617,2005-05-16,1272.35
3618,2005-05-13,1269.37
3619,2005-05-12,1276.42
3620,2005-05-11,1288.06
3621,2005-05-10,1282.44
3622,2005-05-09,1281.72
3623,2005-05-06,1291.61
3624,2005-05-04,1296.14
3625,2005-05-03,1286.95
3626,2005-05-02,1287.29
3627,2005-04-29,1290.65
3628,2005-04-28,1297.36
3629,2005-04-27,1295.62
3630,2005-04-26,1299.97
3631,2005-04-25,1301.87
3632,2005-04-22,1310.12
3633,2005-04-21,1319.43
3634,2005-04-20,1319.24
3635,2005-04-19,1320.6
3636,2005-04-18,1319.7
3637,2005-04-15,1308.8
3638,2005-04-14,1309.5
3639,2005-04-13,1307.46
3640,2005-04-12,1315.94
3641,2005-04-11,1313.0
3642,2005-04-08,1302.07
3643,2005-04-07,1307.64
3644,2005-04-06,1305.13
3645,2005-04-04,1307.46
3646,2005-04-01,1306.52
3647,2005-03-31,1312.74
3648,2005-03-30,1326.59
3649,2005-03-29,1320.14
3650,2005-03-28,1313.5
3651,2005-03-25,1313.65
3652,2005-03-24,1316.88
3653,2005-03-23,1319.39
3654,2005-03-22,1329.38
3655,2005-03-21,1338.14
3656,2005-03-18,1344.15
3657,2005-03-17,1341.34
3658,2005-03-16,1336.76
3659,2005-03-15,1341.78
3660,2005-03-14,1345.58
3661,2005-03-11,1343.4
3662,2005-03-10,1342.9
3663,2005-03-09,1336.6
3664,2005-03-08,1329.09
3665,2005-03-07,1329.29
3666,2005-03-04,1322.25
3667,2005-03-03,1321.88
3668,2005-03-02,1326.41
3669,2005-02-28,1335.26
3670,2005-02-25,1330.92
3671,2005-02-24,1333.21
3672,2005-02-23,1329.03
3673,2005-02-22,1326.06
3674,2005-02-21,1336.61
3675,2005-02-18,1339.52
3676,2005-02-17,1338.41
3677,2005-02-16,1336.11
3678,2005-02-15,1332.6
3679,2005-02-14,1326.99
3680,2005-02-11,1330.55
3681,2005-02-07,1319.28
3682,2005-02-04,1332.3
3683,2005-02-03,1335.5
3684,2005-02-02,1344.16
3685,2005-02-01,1342.72
3686,2005-01-31,1335.82
3687,2005-01-28,1336.14
3688,2005-01-27,1346.51
3689,2005-01-26,1339.53
3690,2005-01-25,1343.99
3691,2005-01-24,1349.09
3692,2005-01-21,1343.79
3693,2005-01-20,1345.3
3694,2005-01-19,1342.64
3695,2005-01-18,1351.07
3696,2005-01-17,1358.22
3697,2005-01-14,1368.78
3698,2005-01-13,1373.39
3699,2005-01-12,1367.34
3700,2005-01-11,1371.98
3701,2005-01-10,1378.32
3702,2005-01-07,1385.22
3703,2005-01-06,1401.67
3704,2005-01-05,1390.32
3705,2005-01-04,1398.61
3706,2005-01-03,1399.36
3707,2004-12-31,1412.15
3708,2004-12-30,1420.08
3709,2004-12-29,1419.72
3710,2004-12-28,1418.91
3711,2004-12-27,1418.29
3712,2004-12-24,1413.71
3713,2004-12-23,1410.72
3714,2004-12-22,1408.32
3715,2004-12-21,1414.11
3716,2004-12-20,1410.58
3717,2004-12-17,1407.04
3718,2004-12-16,1417.55
3719,2004-12-15,1412.4
3720,2004-12-14,1407.88
3721,2004-12-13,1408.37
3722,2004-12-10,1413.58
3723,2004-12-09,1406.19
3724,2004-12-08,1415.43
3725,2004-12-07,1401.85
3726,2004-12-06,1398.11
3727,2004-12-03,1388.89
3728,2004-12-02,1391.76
3729,2004-12-01,1394.11
3730,2004-11-30,1390.7
3731,2004-11-29,1388.95
3732,2004-11-26,1391.88
3733,2004-11-25,1394.34
3734,2004-11-24,1397.78
3735,2004-11-23,1384.58
3736,2004-11-22,1388.83
3737,2004-11-19,1386.32
3738,2004-11-18,1391.63
3739,2004-11-17,1404.09
3740,2004-11-16,1410.85
3741,2004-11-15,1417.09
3742,2004-11-12,1427.23
3743,2004-11-11,1433.22
3744,2004-11-10,1433.53
3745,2004-11-09,1426.27
3746,2004-11-08,1434.55
3747,2004-11-05,1430.88
3748,2004-11-04,1429.18
3749,2004-11-03,1420.92
3750,2004-11-02,1418.58
3751,2004-11-01,1431.09
3752,2004-10-29,1428.95
3753,2004-10-28,1432.91
3754,2004-10-27,1441.38
3755,2004-10-26,1452.13
3756,2004-10-25,1450.81
3757,2004-10-22,1441.14
3758,2004-10-21,1436.87
3759,2004-10-20,1430.79
3760,2004-10-19,1427.01
3761,2004-10-18,1428.13
3762,2004-10-15,1419.38
3763,2004-10-14,1415.17
3764,2004-10-13,1414.37
3765,2004-10-12,1413.48
3766,2004-10-11,1422.24
3767,2004-10-08,1416.05
3768,2004-10-07,1415.54
3769,2004-10-06,1418.15
3770,2004-10-05,1411.11
3771,2004-10-04,1421.94
3772,2004-10-01,1427.59
3773,2004-09-30,1421.15
3774,2004-09-24,1411.8
3775,2004-09-23,1407.54
3776,2004-09-22,1410.23
3777,2004-09-21,1397.27
3778,2004-09-20,1394.93
3779,2004-09-17,1397.58
3780,2004-09-16,1392.66
3781,2004-09-15,1400.38
3782,2004-09-14,1406.18
3783,2004-09-13,1404.57
3784,2004-09-10,1402.92
3785,2004-09-09,1395.88
3786,2004-09-08,1388.14
3787,2004-09-07,1390.86
3788,2004-09-06,1391.89
3789,2004-09-03,1399.26
3790,2004-09-02,1401.31
3791,2004-09-01,1401.85
3792,2004-08-31,1393.05
